Name_company,Corporate Name,site_url,Authority_Name,Authority_link,date,id,Warning ID,NCA,Date Published At NCA,Date Published At IOSCO,Last Updated,NCA URL,Commercial Name,URL,Other URL,Category,Additional Information
FMCPAY,,https://www.fmcpay-kuop.com,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/fmcpay,2025-08-01,39741,39741.0,,2025-07-30,2025-08-01,2025-08-01,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/fmcpay,FMCPAY,https://www.fmcpay-kuop.com,,Unregistered/Unlicensed entity offering financial products or services,
streamfund-invest.ltd,,streamfund-invest.ltd,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/streamfund-investltd,2025-07-30,39740,39740.0,,2025-07-30,2025-07-30,2025-07-30,https://www.fca.org.uk/news/warnings/streamfund-investltd,streamfund-invest.ltd,streamfund-invest.ltd,,Unregistered/Unlicensed entity offering financial products or services,
Patrimoine Trade,,patrimoinetrade.pro,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/patrimoine-trade,2025-07-30,39739,39739.0,,2025-07-30,2025-07-30,2025-07-30,https://www.fca.org.uk/news/warnings/patrimoine-trade,Patrimoine Trade,patrimoinetrade.pro,,Unregistered/Unlicensed entity offering financial products or services,
MarvexTrader,,marvextrader-app.net,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/marvextrader,2025-07-30,39738,39738.0,,2025-07-30,2025-07-30,2025-07-30,https://www.fca.org.uk/news/warnings/marvextrader,MarvexTrader,marvextrader-app.net,marvextraderapp.net,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “King of Salad Ohkad’s”,,https://www.facebook.com/profile.php?id=100089791899596,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2797/2568,2025-07-30,39737,39737.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2797/2568,Facebook page “King of Salad Ohkad’s”,https://www.facebook.com/profile.php?id=100089791899596,https://www.facebook.com/100089791899596/videos/1236708328250819,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ปลูกผักเพราะรักเเม่ Oh Juice”,,https://www.facebook.com/profile.php?id=100093209424765,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2796/2568,2025-08-01,39736,39736.0,,2025-07-30,2025-08-01,2025-08-01,https://web-invpublic.sec.or.th/e/2796/2568,Facebook page “ปลูกผักเพราะรักเเม่ Oh Juice”,https://www.facebook.com/profile.php?id=100093209424765,https://www.facebook.com/100093209424765/videos/1291347975762652,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Amazon Thai Business”,,https://www.facebook.com/profile.php?id=61558309029496,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2795/2568,2025-07-30,39735,39735.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2795/2568,Facebook page “Amazon Thai Business”,https://www.facebook.com/profile.php?id=61558309029496,https://www.facebook.com/61558309029496/videos/1457758268593644,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Cafe Investment”,,https://www.facebook.com/profile.php?id=61550583218863,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2794/2568,2025-07-30,39734,39734.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2794/2568,Facebook page “Cafe Investment”,https://www.facebook.com/profile.php?id=61550583218863,https://www.facebook.com/61550583218863/videos/1636703247290624,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Premium amazon Certified”,,https://www.facebook.com/profile.php?id=61552267594410,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2793/2568,2025-07-30,39733,39733.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2793/2568,Facebook page “Premium amazon Certified”,https://www.facebook.com/profile.php?id=61552267594410,https://www.facebook.com/61552267594410/videos/653030273772979,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Ohkajhu from vegetables Organic”,,https://www.facebook.com/profile.php?id=100093957762605,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2792/2568,2025-07-30,39732,39732.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2792/2568,Facebook page “Ohkajhu from vegetables Organic”,https://www.facebook.com/profile.php?id=100093957762605,https://www.facebook.com/ads/library/?id=1301208798671074,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Organic vegetable farm”,,https://www.facebook.com/profile.php?id=61552086976886,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2791/2568,2025-07-30,39731,39731.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2791/2568,Facebook page “Organic vegetable farm”,https://www.facebook.com/profile.php?id=61552086976886,https://www.facebook.com/61552086976886/videos/1094578129468604,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “โฉลก สัมพันธารักษ์”,,https://www.facebook.com/profile.php?id=61552929956296,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2790/2568,2025-08-01,39730,39730.0,,2025-07-30,2025-08-01,2025-08-01,https://web-invpublic.sec.or.th/e/2790/2568,Facebook page “โฉลก สัมพันธารักษ์”,https://www.facebook.com/profile.php?id=61552929956296,https://www.facebook.com/ads/library/?id=1233278211912475,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “Amazon Trading Securities”,,https://www.facebook.com/profile.php?id=61565143483308,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2789/2568,2025-07-30,39729,39729.0,,2025-07-30,2025-07-30,2025-07-30,https://web-invpublic.sec.or.th/e/2789/2568,Facebook page “Amazon Trading Securities”,https://www.facebook.com/profile.php?id=61565143483308,https://www.facebook.com/61565143483308/videos/1318944769576879,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page,,https://www.facebook.com/profile.php?id=61578783144593,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2788/2568,2025-08-01,39728,39728.0,,2025-07-30,2025-08-01,2025-08-01,https://web-invpublic.sec.or.th/e/2788/2568,Facebook page,https://www.facebook.com/profile.php?id=61578783144593,https://www.facebook.com/ads/library/?id=746838314661670,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Trade Alora 3000,,https://www.tradealora3000.net,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/trade-alora-3000-0,2025-07-30,39727,39727.0,,2025-07-29,2025-07-30,2025-07-30,https://www.fca.org.uk/news/warnings/trade-alora-3000-0,Trade Alora 3000,https://www.tradealora3000.net,https://www.trade-alora-3000.net,Unregistered/Unlicensed entity offering financial products or services,
Render-VIP,,www.render-vip.com,Switzerland - Swiss Financial Market Supervisory Authority,https://www.finma.ch/en/finma-public/warnungen/warning-list/render-vip/,2025-07-30,39726,39726.0,,2025-07-29,2025-07-30,2025-07-30,https://www.finma.ch/en/finma-public/warnungen/warning-list/render-vip/,Render-VIP,www.render-vip.com,,Other,
PandoraProfit,,https://www.pandoraprofit.com,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/pandoraprofit,2025-07-29,39725,39725.0,,2025-07-28,2025-07-29,2025-07-29,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/pandoraprofit,PandoraProfit,https://www.pandoraprofit.com,,Unregistered/Unlicensed entity offering financial products or services,
EQXE,,https://eq-xe.io,British Columbia - British Columbia Securities Commission,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/eqxe,2025-07-29,39724,39724.0,,2025-07-28,2025-07-29,2025-07-29,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2025/eqxe,EQXE,https://eq-xe.io,,Unregistered/Unlicensed entity offering financial products or services,
GIC Finder,,www.gicfinder.com and www.gicfinder2024.com,Ontario - Ontario Securities Commission,https://www.osc.ca/en/investors/warnings/gic-finder,2025-07-29,39723,39723.0,,2025-07-29,2025-07-29,2025-07-29,https://www.osc.ca/en/investors/warnings/gic-finder,GIC Finder,www.gicfinder.com and www.gicfinder2024.com,,Unregistered/Unlicensed entity offering financial products or services,GIC Finder found at www.gicfinder.com and www.gicfinder2024.com is not registered in Ontario to engage in the business of trading in securities.
AIGCB Private Wealth LLC,,www.aigcb.online,Ontario - Ontario Securities Commission,https://www.osc.ca/en/investors/warnings/aigcb-private-wealth-llc,2025-07-29,39722,39722.0,,2025-07-29,2025-07-29,2025-07-29,https://www.osc.ca/en/investors/warnings/aigcb-private-wealth-llc,AIGCB Private Wealth LLC,www.aigcb.online,,Unregistered/Unlicensed entity offering financial products or services,AIGCB Private Wealth LLC found at www.aigcb.online is not registered in Ontario to engage in the business of trading in securities.
LKLEE Ltd.,,"www.lklee.com, www.lklee.vip, www.lklee.cc/h5 and www.lklee.vip/h5",Ontario - Ontario Securities Commission,https://www.osc.ca/en/investors/warnings/lklee-ltd,2025-07-29,39721,39721.0,,2025-07-29,2025-07-29,2025-07-29,https://www.osc.ca/en/investors/warnings/lklee-ltd,LKLEE Ltd.,"www.lklee.com, www.lklee.vip, www.lklee.cc/h5 and www.lklee.vip/h5",,Unregistered/Unlicensed entity offering financial products or services,"LKLEE Ltd. found at www.lklee.com, www.lklee.vip, www.lklee.cc/h5 and www.lklee.vip/h5 is not registered in Ontario to engage in the business of trading in securities."
DAPP (dba DAPP-Oxbase),,0xblockchain.cc,Ontario - Ontario Securities Commission,https://www.osc.ca/en/investors/warnings/oxbase-dba-dapp-oxbase,2025-07-29,39720,39720.0,,2025-07-29,2025-07-29,2025-07-29,https://www.osc.ca/en/investors/warnings/oxbase-dba-dapp-oxbase,DAPP (dba DAPP-Oxbase),0xblockchain.cc,,Unregistered/Unlicensed entity offering financial products or services,Oxbase (dba DAPP-Oxbase) found at 0xblockchain.cc is not registered in Ontario to engage in the business of trading in securities.
wealtstream.com,,wealtstream.com,United Kingdom - Financial Conduct Authority,https://www.fca.org.uk/news/warnings/wealtstreamcom,2025-07-29,39719,39719.0,,2025-07-29,2025-07-29,2025-07-29,https://www.fca.org.uk/news/warnings/wealtstreamcom,wealtstream.com,wealtstream.com,,Unregistered/Unlicensed entity offering financial products or services,
Interersos.it,,https://interersos.it,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-29,39718,39718.0,,2025-07-21,2025-07-29,2025-07-29,https://www.consob.it/web/consob-and-its-activities/warnings/latests,Interersos.it,https://interersos.it,,Unregistered/Unlicensed entity offering financial products or services,
Cexrqw.com,,https://cexrqw.com,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-29,39717,39717.0,,2025-07-21,2025-07-29,2025-07-29,https://www.consob.it/web/consob-and-its-activities/warnings/latests,Cexrqw.com,https://cexrqw.com,,Unregistered/Unlicensed entity offering financial products or services,
Atomic Wallet,,https://atomicwallet.io,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-29,39716,39716.0,,2025-07-21,2025-07-29,2025-07-29,https://www.consob.it/web/consob-and-its-activities/warnings/latests,Atomic Wallet,https://atomicwallet.io,,Unregistered/Unlicensed entity offering financial products or services,
Finbridge International,,https://finbridgeinternational.com,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-29,39715,39715.0,,2025-07-21,2025-07-29,2025-07-29,https://www.consob.it/web/consob-and-its-activities/warnings/latests,Finbridge International,https://finbridgeinternational.com,https://webtrader.finbridgeinternational.trade,Unregistered/Unlicensed entity offering financial products or services,
Geneve Capital Invest,,https://geneveinvestcap.com,Italy - Commissione Nazionale per le Società e la Borsa,https://www.consob.it/web/consob-and-its-activities/warnings/latests,2025-07-29,39714,39714.0,,2025-07-21,2025-07-29,2025-07-29,https://www.consob.it/web/consob-and-its-activities/warnings/latests,Geneve Capital Invest,https://geneveinvestcap.com,https://webtrader.gencapwebtrader.com,,
capitaliko.com,,capitaliko.com,France - Autorité des marchés financiers,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/capitalikocom,2025-07-29,39713,39713.0,,2025-07-29,2025-07-29,2025-07-29,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/capitalikocom,capitaliko.com,capitaliko.com,,Registered/Licensed entity impersonators,
[email protected],,[email protected],France - Autorité des marchés financiers,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/supportcapitalikocom,2025-07-29,39712,39712.0,,2025-07-29,2025-07-29,2025-07-29,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/supportcapitalikocom,/cdn-cgi/l/email-protection,/cdn-cgi/l/email-protection,,Registered/Licensed entity impersonators,
[email protected],,[email protected],France - Autorité des marchés financiers,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/contactcapitalikocom,2025-07-29,39711,39711.0,,2025-07-29,2025-07-29,2025-07-29,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/usurpation/contactcapitalikocom,/cdn-cgi/l/email-protection,/cdn-cgi/l/email-protection,,Registered/Licensed entity impersonators,
elansyvor.fr,,elansyvor.fr,France - Autorité des marchés financiers,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/crypto-actifs/elansyvorfr,2025-07-29,39710,39710.0,,2025-07-29,2025-07-29,2025-07-29,https://www.amf-france.org/fr/espace-epargnants/proteger-son-epargne/listes-noires-et-mises-en-garde/crypto-actifs/elansyvorfr,elansyvor.fr,elansyvor.fr,,Unregistered/Unlicensed entity offering financial products or services,Crypto-currencies
Macrocapital,,https://macro-cap.cc/,Romania - Financial Supervisory Authority,https://asfromania.ro/en/a/19/alerte-investitori---informari,2025-07-29,39709,39709.0,,2025-07-29,2025-07-29,2025-07-29,https://asfromania.ro/en/a/19/alerte-investitori---informari,Macrocapital,https://macro-cap.cc/,https://my.macro-cap.pro,Unregistered/Unlicensed entity offering financial products or services,
Facebook page “การเทรดแบบมืออาชีพเรียนรู้เข้าใจง่าย”,,https://www.facebook.com/profile.php?id=61578321790815,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2786/2568,2025-07-29,39706,39706.0,,2025-07-29,2025-07-29,2025-07-29,https://web-invpublic.sec.or.th/e/2786/2568,Facebook page “การเทรดแบบมืออาชีพเรียนรู้เข้าใจง่าย”,https://www.facebook.com/profile.php?id=61578321790815,https://www.facebook.com/ads/library/?id=944049374523885,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “ฟาร์มผักโอ้กะจู๋-สร้างธุรกิจ”,,https://www.facebook.com/profile.php?id=61550411744385,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2785/2568,2025-07-29,39705,,,,,,,,,,,
Facebook page “สลัดพันล้าน ที่เชื่อมโยงชุมชนสู่เกษตร”,,https://www.facebook.com/profile.php?id=100089709311137,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2784/2568,2025-07-29,39704,39704.0,,2025-07-29,2025-07-29,2025-07-29,https://web-invpublic.sec.or.th/e/2784/2568,Facebook page “สลัดพันล้าน ที่เชื่อมโยงชุมชนสู่เกษตร”,https://www.facebook.com/profile.php?id=100089709311137,,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
Facebook page “มือใหม่เทรดกราฟแบบมืออาชีพ”,,https://www.facebook.com/profile.php?id=61578494585543,Thailand - Securities and Exchange Commission,https://web-invpublic.sec.or.th/e/2783/2568,2025-07-29,39703,39703.0,,2025-07-29,2025-07-29,2025-07-29,https://web-invpublic.sec.or.th/e/2783/2568,Facebook page “มือใหม่เทรดกราฟแบบมืออาชีพ”,https://www.facebook.com/profile.php?id=61578494585543,https://www.facebook.com/61578494585543/videos/1044458747757795,Other,This account is not affiliated with any businesses licensed or regulated by the SEC Thailand. Kindly be cautious with your investments.
